ID,sex,Language,Name,Script,Family,Autotyp_Area,trial,Condition,match
RO_2071740,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2071740,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2071846,F,RO,Romanian,roman,IE,Europe,1,l,FALSE
RO_2071846,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2072222,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2072222,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2089172,F,RO,Romanian,roman,IE,Europe,1,r,FALSE
RO_2089172,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2114036,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2114036,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RU_2038822,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2038822,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2061678,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2061678,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2061788,M,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2061788,M,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2061975,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2061975,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2062520,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2062520,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2062614,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2062614,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2063000,M,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2063000,M,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2063117,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2063117,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2063228,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2063228,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2063364,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2063364,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2064048,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2064048,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2064265,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2064265,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2064657,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2064657,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2064842,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2064842,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2065108,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2065108,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2065214,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2065214,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2065320,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2065320,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2065532,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2065532,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2065638,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2065638,F,RU,Russian,different,IE,Inner Asia,2,r,FALSE
RU_2065792,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2065792,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2065958,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2065958,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2066433,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2066433,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2066663,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2066663,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2066788,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2066788,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2067357,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2067357,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2067463,F,RU,Russian,different,IE,Inner Asia,1,r,FALSE
RU_2067463,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2067569,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2067569,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2067617,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2067617,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2067835,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2067835,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2068102,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2068102,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2069133,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2069133,F,RU,Russian,different,IE,Inner Asia,2,r,FALSE
RU_2069776,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2069776,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2070226,M,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2070226,M,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2071317,M,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2071317,M,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2072920,F,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2072920,F,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2082071,F,RU,Russian,different,IE,Inner Asia,1,r,FALSE
RU_2082071,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2095225,M,RU,Russian,different,IE,Inner Asia,1,l,TRUE
RU_2095225,M,RU,Russian,different,IE,Inner Asia,2,r,TRUE
RU_2095582,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2095582,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
RU_2205067,F,RU,Russian,different,IE,Inner Asia,1,r,TRUE
RU_2205067,F,RU,Russian,different,IE,Inner Asia,2,l,TRUE
SE_2066393,F,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2066393,F,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2069926,M,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2069926,M,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2079324,F,SE,Swedish,roman,IE,Europe,1,r,FALSE
SE_2079324,F,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2079521,F,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2079521,F,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2080068,M,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2080068,M,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2080848,F,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2080848,F,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2080954,F,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2080954,F,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2081264,F,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2081264,F,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2082177,F,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2082177,F,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2084957,F,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2084957,F,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2085984,F,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2085984,F,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2104005,F,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2104005,F,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2125928,F,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2125928,F,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2125930,M,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2125930,M,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2126166,F,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2126166,F,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2126421,F,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2126421,F,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2126527,M,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2126527,M,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2126645,F,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2126645,F,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2126751,F,SE,Swedish,roman,IE,Europe,1,r,TRUE
SE_2126751,F,SE,Swedish,roman,IE,Europe,2,l,TRUE
SE_2126867,M,SE,Swedish,roman,IE,Europe,1,l,TRUE
SE_2126867,M,SE,Swedish,roman,IE,Europe,2,r,TRUE
SE_2127135,F,FI,Finnish,roman,Finno-Ugric,Inner Asia,1,l,TRUE
SE_2127135,F,FI,Finnish,roman,Finno-Ugric,Inner Asia,2,r,TRUE
TH_2109740,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2109740,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2109940,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2109940,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2109951,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2109951,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2110260,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,l,FALSE
TH_2110260,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,r,FALSE
TH_2110708,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2110708,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2111627,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,l,TRUE
TH_2111627,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,r,TRUE
TH_2111742,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2111742,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,FALSE
TH_2111848,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2111848,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2111850,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2111850,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2112079,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2112079,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2112187,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,l,FALSE
TH_2112187,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,r,TRUE
TH_2112538,M,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2112538,M,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2113134,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2113134,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2113338,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2113338,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2113447,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2113447,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2114194,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,l,TRUE
TH_2114194,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,r,TRUE
TH_2116679,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,l,FALSE
TH_2116679,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,r,TRUE
TH_2119707,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,r,TRUE
TH_2119707,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,l,TRUE
TH_2122861,F,TH,Thai,different,Tai-Kadai,Southeast Asia,1,l,TRUE
TH_2122861,F,TH,Thai,different,Tai-Kadai,Southeast Asia,2,r,TRUE
TR_2062299,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2062299,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2074403,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2074403,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2074723,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2074723,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2075197,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2075197,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2075284,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2075284,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2075874,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2075874,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2075980,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2075980,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2076142,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2076142,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2076166,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2076166,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2076716,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2076716,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2077434,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,FALSE
TR_2077434,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2077540,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2077540,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2077544,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2077544,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2077752,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2077752,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2077860,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2077860,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2078008,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2078008,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2078114,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2078114,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2078356,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,FALSE
TR_2078356,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,FALSE
TR_2078674,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,FALSE
TR_2078674,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2079785,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2079785,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2079958,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2079958,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2080114,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2080114,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2080424,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,FALSE
TR_2080424,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2084037,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2084037,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2084198,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2084198,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2084317,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2084317,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2084320,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2084320,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2084517,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,FALSE
TR_2084517,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2084575,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2084575,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2084829,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,FALSE
TR_2084829,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2087035,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2087035,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2088320,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2088320,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2112699,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,FALSE
TR_2112699,M,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2112805,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2112805,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2113015,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2113015,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
TR_2119813,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,r,TRUE
TR_2119813,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,l,TRUE
TR_2119957,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,1,l,TRUE
TR_2119957,F,TR,Turkish,roman,Turkic,Greater Mesopotamia,2,r,TRUE
ZU_2057083,M,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2057083,M,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2106921,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2106921,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2109362,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2109362,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2129446,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,l,TRUE
ZU_2129446,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,r,TRUE
ZU_2136573,M,ZU,Zulu,roman,Benue-Congo,S Africa,1,l,TRUE
ZU_2136573,M,ZU,Zulu,roman,Benue-Congo,S Africa,2,r,TRUE
ZU_2136679,M,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2136679,M,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2138105,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2138105,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2138774,M,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2138774,M,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2139026,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2139026,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2139132,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,l,FALSE
ZU_2139132,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,r,TRUE
ZU_2139238,M,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2139238,M,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2139344,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2139344,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
ZU_2140000,M,ZU,Zulu,roman,Benue-Congo,S Africa,1,l,TRUE
ZU_2140000,M,ZU,Zulu,roman,Benue-Congo,S Africa,2,r,TRUE
ZU_2140141,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,l,FALSE
ZU_2140141,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,r,TRUE
ZU_2140360,M,ZU,Zulu,roman,Benue-Congo,S Africa,1,l,TRUE
ZU_2140360,M,ZU,Zulu,roman,Benue-Congo,S Africa,2,r,TRUE
ZU_2140466,F,ZU,Zulu,roman,Benue-Congo,S Africa,1,r,TRUE
ZU_2140466,F,ZU,Zulu,roman,Benue-Congo,S Africa,2,l,TRUE
